[2025-09-18 10:45:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'mfa_level': 0, 'stickers': [], 'activity_instances': [], 'system_channel_flags': 0, 'icon': None, 'channels': [{'version': 1744072462596, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1358963147125428335', 'flags': 0}, {'version': 1744072462602, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1358963147125428336', 'flags': 0}, {'version': 1744072462608, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1358963147125428335', 'name': 'general', 'last_message_id': '1418291772005683234', 'id': '1358963147125428337', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1744072462613, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1358963147125428336', 'name': 'General', 'last_message_id': None, 'id': '1358963147125428338', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'version': 1744072485095, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1358963147125428335', 'name': 'hidden', 'last_message_id': None, 'id': '1358963241514045490', 'flags': 0}], 'profile': None, 'roles': [{'version': 1744072462566, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1358963146563518496', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1758217477311, 'unicode_emoji': None, 'tags': {'bot_id': '1418284022701756428'}, 'position': 5, 'permissions': '292326730816', 'name': 'Project_bot', 'mentionable': False, 'managed': True, 'id': '1418286021950443643', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1758217477299, 'unicode_emoji': None, 'tags': {}, 'position': 4, 'permissions': '0', 'name': 'Bot', 'mentionable': False, 'managed': False, 'id': '1418290485403058328', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1758217477291, 'unicode_emoji': None, 'tags': {}, 'position': 3, 'permissions': '0', 'name': 'Huncho', 'mentionable': False, 'managed': False, 'id': '1418290832511078491', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 3447003}, 'color': 3447003}, {'version': 1758217477279, 'unicode_emoji': None, 'tags': {}, 'position': 2, 'permissions': '0', 'name': 'new role', 'mentionable': False, 'managed': False, 'id': '1418290884742479992', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1758217477466, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '4360521381314559', 'name': 'Top Shark', 'mentionable': False, 'managed': False, 'id': '1418291383013474384', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'embedded_activities': [], 'members': [{'user': {'username': 'Project_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1418284022701756428', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '1449', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1418290485403058328', '1418286021950443643'], 'premium_since': None, 'pending': False, 'nick': 'Goob', 'mute': False, 'joined_at': '2025-09-18T17:22:18.191000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'vanity_url_code': None, 'system_channel_id': '1358963147125428337', 'id': '1358963146563518496', 'soundboard_sounds': [], 'banner': None, 'incidents_data': None, 'presences': [], 'safety_alerts_channel_id': None, 'name': "Rxd's server", 'max_video_channel_users': 25, 'unavailable': False, 'max_stage_video_channel_users': 50, 'default_message_notifications': 0, 'premium_subscription_count': 0, 'rules_channel_id': None, 'owner_id': '371673533970907136', 'threads': [], 'home_header': None, 'stage_instances': [], 'features': [], 'voice_states': [], 'description': None, 'verification_level': 0, 'emojis': [], 'application_id': None, 'premium_features': None, 'guild_scheduled_events': [], 'owner_configured_content_level': 0, 'large': False, 'moderator_reporting': None, 'hub_type': None, 'discovery_splash': None, 'latest_onboarding_question_id': None, 'lazy': True, 'nsfw': False, 'max_members': 25000000, 'nsfw_level': 0, 'afk_channel_id': None, 'afk_timeout': 300, 'public_updates_channel_id': None, 'premium_tier': 0, 'version': 1755198811940, 'explicit_content_filter': 0, 'member_count': 2, 'premium_progress_bar_enabled': True, 'region': 'deprecated', 'preferred_locale': 'en-US', 'application_command_counts': {}, 'splash': None, 'inventory_settings': None, 'joined_at': '2025-09-18T17:22:18.191000+00:00'}}
[2025-09-18 10:45:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '9f3ea1bc379ebdd60fb67c6d3982c00c', 'members': [{'user': {'username': 'rareredhood45', 'public_flags': 0, 'primary_guild': None, 'id': '371673533970907136', 'global_name': 'Rxd', 'display_name_styles': None, 'display_name': 'Rxd', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6826d692759c1903df02a887ddd07c9a'}, 'roles': ['1418290832511078491'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-08T00:34:22.484000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Project_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1418284022701756428', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '1449', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1418290485403058328', '1418286021950443643'], 'premium_since': None, 'pending': False, 'nick': 'Goob', 'mute': False, 'joined_at': '2025-09-18T17:22:18.191000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1358963146563518496', 'chunk_index': 0, 'chunk_count': 1}}
[2025-09-18 10:45:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:13] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 1358963146563518496.
[2025-09-18 10:45:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 4, 'op': 0, 'd': {'user_id': '371673533970907136', 'timestamp': 1758217517, 'member': {'user': {'username': 'rareredhood45', 'public_flags': 0, 'primary_guild': None, 'id': '371673533970907136', 'global_name': 'Rxd', 'display_name_styles': None, 'display_name': 'Rxd', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6826d692759c1903df02a887ddd07c9a'}, 'roles': ['1418290832511078491'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-08T00:34:22.484000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1358963147125428337', 'guild_id': '1358963146563518496'}}
[2025-09-18 10:45:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:15] [DEBUG   ] discord.client: Dispatching event typing
[2025-09-18 10:45:15] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-09-18 10:45:15] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-09-18 10:45:15] [DEBUG   ] discord.client: Dispatching event ready
[2025-09-18 10:45:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 5, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-18T17:45:20.638000+00:00', 'pinned': False, 'nonce': '1418291810102411264', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1418290832511078491'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-08T00:34:22.484000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1418291820680446053', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!topassing', 'components': [], 'channel_type': 0, 'channel_id': '1358963147125428337', 'author': {'username': 'rareredhood45', 'public_flags': 0, 'primary_guild': None, 'id': '371673533970907136', 'global_name': 'Rxd', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '6826d692759c1903df02a887ddd07c9a'}, 'attachments': [], 'guild_id': '1358963146563518496'}}
[2025-09-18 10:45:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:18] [DEBUG   ] discord.client: Dispatching event message
[2025-09-18 10:45:18] [DEBUG   ] discord.client: Dispatching event command_error
[2025-09-18 10:45:18] [ERROR   ] discord.ext.commands.bot: Ignoring exception in command None
discord.ext.commands.errors.CommandNotFound: Command "topassing" is not found
[2025-09-18 10:45:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 6, 'op': 0, 'd': {'user_id': '371673533970907136', 'timestamp': 1758217523, 'member': {'user': {'username': 'rareredhood45', 'public_flags': 0, 'primary_guild': None, 'id': '371673533970907136', 'global_name': 'Rxd', 'display_name_styles': None, 'display_name': 'Rxd', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6826d692759c1903df02a887ddd07c9a'}, 'roles': ['1418290832511078491'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-08T00:34:22.484000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1358963147125428337', 'guild_id': '1358963146563518496'}}
[2025-09-18 10:45:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:21] [DEBUG   ] discord.client: Dispatching event typing
[2025-09-18 10:45:21] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-09-18 10:45:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-18T17:45:27.563000+00:00', 'pinned': False, 'nonce': '1418291838774673408', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1418290832511078491'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-08T00:34:22.484000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1418291849726001304', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!topassign', 'components': [], 'channel_type': 0, 'channel_id': '1358963147125428337', 'author': {'username': 'rareredhood45', 'public_flags': 0, 'primary_guild': None, 'id': '371673533970907136', 'global_name': 'Rxd', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '6826d692759c1903df02a887ddd07c9a'}, 'attachments': [], 'guild_id': '1358963146563518496'}}
[2025-09-18 10:45:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:25] [DEBUG   ] discord.client: Dispatching event message
[2025-09-18 10:45:25] [DEBUG   ] discord.client: Dispatching event command
[2025-09-18 10:45:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_UPDATE', 's': 8, 'op': 0, 'd': {'user': {'username': 'rareredhood45', 'public_flags': 0, 'primary_guild': None, 'id': '371673533970907136', 'global_name': 'Rxd', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '6826d692759c1903df02a887ddd07c9a'}, 'unusual_dm_activity_until': None, 'roles': ['1418291383013474384', '1418290832511078491'], 'premium_since': None, 'pending': False, 'nick': None, 'joined_at': '2025-04-08T00:34:22.484000+00:00', 'guild_id': '1358963146563518496', 'flags': 0, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}}
[2025-09-18 10:45:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:25] [DEBUG   ] discord.client: Dispatching event member_update
[2025-09-18 10:45:25] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/guilds/1358963146563518496/members/371673533970907136/roles/1418291383013474384 with None has returned 204
[2025-09-18 10:45:25] [DEBUG   ] discord.http: PUT /guilds/{guild_id}/members/{user_id}/roles/{role_id} has found its initial rate limit bucket hash (b0bb9027ff6ae0c9619c2719f4a24de5).
[2025-09-18 10:45:25] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/guilds/1358963146563518496/members/371673533970907136/roles/1418291383013474384 has received 
[2025-09-18 10:45:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 9, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-18T17:45:28.192000+00:00', 'pinned': False, 'nonce': '15142726628001614821', 'mentions': [{'username': 'rareredhood45', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1418291383013474384', '1418290832511078491'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-08T00:34:22.484000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '371673533970907136', 'global_name': 'Rxd', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '6826d692759c1903df02a887ddd07c9a'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1418290485403058328', '1418286021950443643'], 'premium_since': None, 'pending': False, 'nick': 'Goob', 'mute': False, 'joined_at': '2025-09-18T17:22:18.191000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1418291852364349521', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@371673533970907136> is now assigned to Top Shark', 'components': [], 'channel_type': 0, 'channel_id': '1358963147125428337', 'author': {'username': 'Project_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1418284022701756428', 'global_name': None, 'display_name_styles': None, 'discriminator': '1449', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1358963146563518496'}}
[2025-09-18 10:45:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:25] [DEBUG   ] discord.client: Dispatching event message
[2025-09-18 10:45:25] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1358963147125428337/messages with {"content":"<@371673533970907136> is now assigned to Top Shark","components":[],"nonce":"15142726628001614821","enforce_nonce":true,"tts":false} has returned 200
[2025-09-18 10:45:25] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-09-18 10:45:25] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1358963147125428337/messages has received {'type': 0, 'content': '<@371673533970907136> is now assigned to Top Shark', 'mentions': [{'id': '371673533970907136', 'username': 'rareredhood45', 'avatar': '6826d692759c1903df02a887ddd07c9a', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 0, 'global_name': 'Rxd', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#000000', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-18T17:45:28.192000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1418291852364349521', 'channel_id': '1358963147125428337', 'author': {'id': '1418284022701756428', 'username': 'Project_bot', 'avatar': None, 'discriminator': '1449', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15142726628001614821'}
[2025-09-18 10:45:25] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-09-18 10:45:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 10, 'op': 0, 'd': {'user_id': '371673533970907136', 'timestamp': 1758217544, 'member': {'user': {'username': 'rareredhood45', 'public_flags': 0, 'primary_guild': None, 'id': '371673533970907136', 'global_name': 'Rxd', 'display_name_styles': None, 'display_name': 'Rxd', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6826d692759c1903df02a887ddd07c9a'}, 'roles': ['1418291383013474384', '1418290832511078491'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-08T00:34:22.484000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1358963147125428337', 'guild_id': '1358963146563518496'}}
[2025-09-18 10:45:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:42] [DEBUG   ] discord.client: Dispatching event typing
[2025-09-18 10:45:42] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-09-18 10:45:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 11, 'op': 0, 'd': {'user_id': '371673533970907136', 'timestamp': 1758217552, 'member': {'user': {'username': 'rareredhood45', 'public_flags': 0, 'primary_guild': None, 'id': '371673533970907136', 'global_name': 'Rxd', 'display_name_styles': None, 'display_name': 'Rxd', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6826d692759c1903df02a887ddd07c9a'}, 'roles': ['1418291383013474384', '1418290832511078491'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-08T00:34:22.484000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1358963147125428337', 'guild_id': '1358963146563518496'}}
[2025-09-18 10:45:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:50] [DEBUG   ] discord.client: Dispatching event typing
[2025-09-18 10:45:50] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-09-18 10:45:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 12, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-18T17:45:54.880000+00:00', 'pinned': False, 'nonce': '1418291953564385280', 'mentions': [{'username': 'Project_bot', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1418290485403058328', '1418286021950443643'], 'premium_since': None, 'pending': False, 'nick': 'Goob', 'mute': False, 'joined_at': '2025-09-18T17:22:18.191000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1418284022701756428', 'global_name': None, 'display_name_styles': None, 'discriminator': '1449', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1418291383013474384', '1418290832511078491'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-08T00:34:22.484000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1418291964301934654', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!assign <@1418284022701756428>', 'components': [], 'channel_type': 0, 'channel_id': '1358963147125428337', 'author': {'username': 'rareredhood45', 'public_flags': 0, 'primary_guild': None, 'id': '371673533970907136', 'global_name': 'Rxd', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '6826d692759c1903df02a887ddd07c9a'}, 'attachments': [], 'guild_id': '1358963146563518496'}}
[2025-09-18 10:45:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-18 10:45:52] [DEBUG   ] discord.client: Dispatching event message
[2025-09-18 10:45:52] [DEBUG   ] discord.client: Dispatching event command
[2025-09-18 10:45:52] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/guilds/1358963146563518496/members/371673533970907136/roles/1418290832511078491 with None has returned 204
[2025-09-18 10:45:52] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/guilds/1358963146563518496/members/371673533970907136/roles/1418290832511078491 has received 
